ï»¿ID,strat,inc,replicate,comp_type,pot_type,rowcol,row,col,seed,taxa,potnumber,12/4/19,12/6/19,12/8/19,12/9/19,12/10/19,12/11/19,12/12/19,12/13/19,12/15/19,12/16/19,12/17/19,12/18/19,12/19/19,12/20/19,12/22/19,12/23/19,12/24/19,12/25/19,12/26/19,12/27/19,12/29/19,12/30/19,31-Dec-19,1-Jan-20,3-Jan-20,5-Jan-20,6-Jan-20,7-Jan-20,8-Jan-20,9-Jan-20,10-Jan-20,12-Jan-20,13-Jan-20,14-Jan-20,1/15/20,1/16/20,1/17/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/26/20,1/27/20,1/29/20
10_H_2_Cc,10,H,2,intra,Cc,g.5,g,5,0,C.canadensis,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,a.1,a,1,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,a.3,a,3,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,a.5,a,5,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,b.2,b,2,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,b.4,b,4,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,b.6,b,6,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,c.1,c,1,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,c.3,c,3,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,c.5,c,5,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,d.2,d,2,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,d.4,d,4,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,d.6,d,6,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,e.1,e,1,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,e.3,e,3,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,e.5,e,5,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,f.2,f,2,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,f.4,f,4,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,f.6,f,6,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,g.3,g,3,1,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_H_3_Cc,10,H,3,intra,Cc,g.5,g,5,0,C.canadensis,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,a.1,a,1,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,a.3,a,3,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,a.5,a,5,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,b.2,b,2,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,b.4,b,4,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,b.6,b,6,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,c.1,c,1,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,c.3,c,3,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,c.5,c,5,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,d.2,d,2,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,d.4,d,4,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,d.6,d,6,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,e.1,e,1,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,e.3,e,3,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,e.5,e,5,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,f.2,f,2,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,f.4,f,4,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,f.6,f,6,1,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,g.3,g,3,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_1_Cc,10,M,1,intra,Cc,g.5,g,5,0,C.canadensis,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,a.1,a,1,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,a.3,a,3,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,a.5,a,5,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,b.2,b,2,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,b.4,b,4,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,b.6,b,6,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,c.1,c,1,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,c.3,c,3,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,c.5,c,5,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,d.2,d,2,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,d.4,d,4,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,d.6,d,6,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,e.1,e,1,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,e.3,e,3,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,e.5,e,5,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,f.2,f,2,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,f.4,f,4,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,f.6,f,6,1,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,g.3,g,3,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_2_Cc,10,M,2,intra,Cc,g.5,g,5,0,C.canadensis,113,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,a.1,a,1,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,a.3,a,3,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,a.5,a,5,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,b.2,b,2,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,b.4,b,4,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,b.6,b,6,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,c.1,c,1,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,c.3,c,3,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,c.5,c,5,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,d.2,d,2,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,d.4,d,4,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,d.6,d,6,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,e.1,e,1,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,e.3,e,3,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,e.5,e,5,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,f.2,f,2,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,f.4,f,4,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,f.6,f,6,1,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,g.3,g,3,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_M_3_Cc,10,M,3,intra,Cc,g.5,g,5,0,C.canadensis,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,a.1,a,1,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,a.3,a,3,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,a.5,a,5,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,b.2,b,2,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,b.4,b,4,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,b.6,b,6,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,c.1,c,1,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,c.3,c,3,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,c.5,c,5,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,d.2,d,2,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
10_L_1_Cc,10,L,1,intra,Cc,d.4,d,4,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,d.6,d,6,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,e.1,e,1,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,e.3,e,3,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,e.5,e,5,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,f.2,f,2,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,f.4,f,4,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,f.6,f,6,1,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,g.3,g,3,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_1_Cc,10,L,1,intra,Cc,g.5,g,5,0,C.canadensis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,a.1,a,1,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,a.3,a,3,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,a.5,a,5,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,b.2,b,2,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
10_L_2_Cc,10,L,2,intra,Cc,b.4,b,4,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,b.6,b,6,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,c.1,c,1,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,c.3,c,3,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,c.5,c,5,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,d.2,d,2,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,d.4,d,4,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,d.6,d,6,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,e.1,e,1,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,e.3,e,3,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
10_L_2_Cc,10,L,2,intra,Cc,e.5,e,5,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,f.2,f,2,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,f.4,f,4,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,f.6,f,6,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,g.3,g,3,0,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_2_Cc,10,L,2,intra,Cc,g.5,g,5,1,C.canadensis,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,a.1,a,1,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,a.3,a,3,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,a.5,a,5,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,b.2,b,2,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,b.4,b,4,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,b.6,b,6,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,c.1,c,1,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,c.3,c,3,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,c.5,c,5,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,d.2,d,2,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,d.4,d,4,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,d.6,d,6,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
10_L_3_Cc,10,L,3,intra,Cc,e.1,e,1,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,e.3,e,3,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,e.5,e,5,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,f.2,f,2,1,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
10_L_3_Cc,10,L,3,intra,Cc,f.4,f,4,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,f.6,f,6,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,g.3,g,3,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
10_L_3_Cc,10,L,3,intra,Cc,g.5,g,5,0,C.canadensis,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
10_M_1_Hm,10,M,1,intra,Hm,a.1,a,1,0,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,a.3,a,3,1,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,a.5,a,5,0,H.matronalis,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,b.2,b,2,0,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,b.4,b,4,1,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,b.6,b,6,1,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,c.1,c,1,0,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,c.3,c,3,1,H.matronalis,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,c.5,c,5,0,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,d.2,d,2,1,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,d.4,d,4,1,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
10_M_1_Hm,10,M,1,intra,Hm,d.6,d,6,0,H.matronalis,118,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
